1648997718000,55683.1567649617,224509.7262137985,337.9138,206.214,Empty,0.0,39,3,0,0
1648997720000,55689.033476836,224523.9959085223,339.213,206.182,Empty,0.0,39,3,0,0
1648997722000,55694.9249763691,224538.129742999,340.6746,206.1435,Empty,0.0,39,3,0,0
1648997724000,55699.5264764682,224548.5330163085,341.6896,206.239,Empty,0.0,39,3,0,0
1648997726000,55707.0508446574,224565.5014102917,343.3542,206.216,Empty,0.0,39,3,0,0
1648997728000,55713.1941089346,224579.0475264504,344.5722,206.231,Empty,0.0,39,3,0,0
1648997730000,55719.2307809209,224592.4766017261,345.9526,206.128,Empty,0.0,39,3,0,0
1648997732000,55725.209741102,224606.1221373062,346.8458,206.186,Empty,0.0,39,3,0,0
1648997734000,55730.9802119543,224619.9804414969,347.7796,206.2115,Empty,0.0,39,3,0,0
1648997736000,55736.4163262626,224634.2009662467,348.957,203.571,Empty,0.0,39,3,0,0
1648997738000,55743.3212503152,224651.638795015,350.0532,206.122,Empty,0.0,39,3,0,0
1648997740000,55748.3936691872,224661.8137049467,350.7028,205.7335,Empty,0.0,39,3,0,0
1648997742000,55755.3817998067,224675.3748318083,351.799,204.9745,Empty,0.0,39,3,0,0
1648997744000,55763.0829762769,224688.6809937483,352.814,204.141,Empty,0.0,39,3,0,0
1648997746000,55771.8014369273,224701.369198366,353.7072,204.327,Empty,0.0,39,3,0,0
1648997748000,55781.7759303164,224713.8102679226,354.3162,204.16,Empty,0.0,39,3,0,0
1648997750000,55793.9653234178,224725.913255237,354.7222,204.667,Empty,0.0,39,3,0,0
1648997752000,55804.5478144142,224734.7192771433,354.9252,205.6525,Empty,0.0,39,3,0,0
1648997754000,55821.0592261059,224746.0617365793,355.0876,205.3595,Empty,0.0,39,3,0,0
1648997756000,55845.3465216829,224760.0620150828,354.9252,201.18,Empty,0.0,39,3,0,0
1648997758000,55866.7100891914,224770.7331090133,354.8846,200.9645,Empty,0.0,39,3,0,0
1648997760000,55888.6289750204,224781.3468909216,354.7222,201.6935,Empty,0.0,39,3,0,0
1648997762000,55911.1663776386,224792.4060651296,354.235,200.905,Empty,0.0,39,3,0,0
1648997764000,55934.0630074376,224803.8443621789,353.5854,202.952,Empty,0.0,39,3,0,0
1648997766000,55951.4607142521,224812.8221098025,353.5854,203.098,Empty,0.0,39,3,0,0
1648997768000,55981.0670008225,224829.2560681014,353.3418,202.868,Empty,0.0,39,3,0,0
1648997770000,56004.984601347,224843.7749903788,353.1388,200.473,Empty,0.0,39,3,0,0
1648997772000,56029.3248485627,224859.1702445122,352.7328,199.538,Empty,0.0,39,3,0,0
1648997774000,56053.870958014,224875.0170788191,352.6516,200.7995,Empty,0.0,39,3,0,0
1648997776000,56077.970631427,224891.5610127297,352.5704,196.223,Empty,0.0,39,3,0,0
1648997778000,56101.4147004525,224908.4483086653,352.4892,196.7055,Empty,0.0,39,3,0,0
1648997780000,56128.2287655288,224929.7374239886,352.611,196.923,Empty,0.0,39,3,0,0
1648997782000,56143.0639996565,224942.7372857605,352.814,197.903,Empty,0.0,39,3,0,0
1648997784000,56162.1342659025,224960.1437785829,353.3418,196.941,Empty,0.0,39,3,0,0
1648997786000,56180.4659897466,224977.3795996181,354.032,196.688,Empty,0.0,39,3,0,0
1648997788000,56197.3701461375,224993.7089118238,354.4786,196.7115,Empty,0.0,39,3,0,0
1648997790000,56212.5624663728,225009.2065003246,354.844,196.895,Empty,0.0,39,3,0,0
1648997792000,56223.2409027191,225020.5084879909,354.6816,197.4665,Empty,0.0,39,3,0,0
1648997794000,56240.2185127558,225038.8057336737,354.9252,197.1815,Empty,0.0,39,3,0,0
1648997796000,56253.1887160886,225053.0995150885,355.3718,196.744,Empty,0.0,39,3,0,0
1648997798000,56265.419332751,225066.3729236929,355.5748,196.708,Empty,0.0,39,3,0,0
1648997800000,56276.8528428762,225078.5428618591,355.6154,196.974,Empty,0.0,39,3,0,0
1648997802000,56287.9135961744,225090.1426111203,355.4124,198.3955,Empty,0.0,39,3,0,0
1648997804000,56299.4962147687,225101.1940077386,355.6154,200.046,Empty,0.0,39,3,0,0
1648997806000,56308.9533803131,225109.0996043308,355.4124,201.636,Empty,0.0,39,3,0,0
1648997808000,56327.053290064,225121.9658163973,355.1688,197.638,Empty,0.0,39,3,0,0
1648997810000,56343.2591519906,225131.392283834,354.9252,202.8935,Empty,0.0,39,3,0,0
1648997812000,56360.5304175373,225140.2618671685,354.9658,205.9945,Empty,0.0,39,3,0,0
1648997814000,56379.1424795065,225149.637989912,354.8034,206.2225,Empty,0.0,39,3,0,0
1648997816000,56398.7595942979,225160.8033696199,354.8846,203.5045,Empty,0.0,39,3,0,0
1648997818000,56418.4231304688,225173.549406994,355.1282,198.94,Empty,0.0,39,3,0,0
1648997820000,56432.9365849074,225183.6315175857,355.5748,197.6455,Empty,0.0,39,3,0,0
1648997822000,56455.4476753321,225201.0603297761,356.1838,198.0825,Empty,0.0,39,3,0,0
1648997824000,56472.1884593003,225215.7229386001,356.4274,197.4295,Empty,0.0,39,3,0,0
1648997826000,56488.4276041339,225230.6401262569,356.671,196.992,Empty,0.0,39,3,0,0
1648997828000,56504.0477035794,225245.1281814332,356.671,196.853,Empty,0.0,39,3,0,0
1648997830000,56519.4177762159,225258.1067496139,356.5492,196.8565,Empty,0.0,39,3,0,0
1648997832000,56535.0510194692,225269.5720136961,355.9808,196.726,Empty,0.0,39,3,0,0
1648997834000,56556.4626792658,225281.5157511566,354.5192,196.7215,Empty,0.0,39,3,0,0
1648997836000,56570.6801476047,225287.0312190172,353.6666,196.9295,Empty,0.0,39,3,0,0
1648997838000,56590.6927386515,225293.417754992,352.611,196.764,Empty,0.0,39,3,0,0
1648997840000,56611.8170805423,225298.7746841899,351.6772,196.8755,Empty,0.0,39,3,0,0
1648997842000,56633.927714886,225302.9464517713,350.5404,196.985,Empty,0.0,39,3,0,0
1648997844000,56657.3321656222,225305.7662711219,349.4848,196.8925,Empty,0.0,39,3,0,0
1648997846000,56681.4356140839,225308.4451546605,348.145,196.731,Empty,0.0,39,3,0,0
1648997848000,56712.0327207933,225313.3356323786,346.318,196.7275,Empty,0.0,39,3,0,0
1648997850000,56730.3014555541,225317.4735896862,345.1,196.73,Empty,0.0,39,3,0,0
1648997852000,56754.1978758231,225324.1396954768,343.7196,196.8955,Empty,0.0,39,3,0,0
1648997854000,56777.3159502577,225332.0885101665,342.1768,196.7375,Empty,0.0,39,3,0,0
1648997856000,56799.283031413,225341.0386158057,340.634,196.948,Empty,0.0,39,3,0,0
1648997858000,56820.633789948,225350.0662328852,339.6596,196.741,Empty,0.0,39,3,0,0
1648997860000,56842.2874181328,225359.3571498524,338.7258,196.746,Empty,0.0,39,3,0,0
1648997862000,56858.2152338637,225366.6349429104,337.7108,196.881,Empty,0.0,39,3,0,0
1648997864000,56883.731559862,225378.2909954459,336.2086,196.746,Empty,0.0,39,3,0,0
1648997866000,56903.8473166349,225386.9560469333,334.5846,196.9,Empty,0.0,39,3,0,0
1648997868000,56923.9299760985,225395.1191670942,333.326,196.806,Empty,0.0,39,3,0,0
1648997870000,56944.2271416581,225402.0130063954,332.5546,196.757,Empty,0.0,39,3,0,0
1648997872000,56964.5800466946,225406.9855948199,331.2148,196.8845,Empty,0.0,39,3,0,0
1648997874000,56985.1452308353,225410.1660309359,329.672,196.7585,Empty,0.0,39,3,0,0
1648997876000,57010.8904616455,225410.7331025331,328.6164,196.868,Empty,0.0,39,3,0,0
1648997878000,57025.7957837349,225409.3859597911,328.6976,196.777,Empty,0.0,39,3,0,0
1648997880000,57044.9125999314,225406.0935911734,328.6976,196.905,Empty,0.0,39,3,0,0
1648997882000,57062.7917750529,225401.338737489,328.657,196.87,Empty,0.0,39,3,0,0
1648997884000,57079.2374221006,225396.728727123,329.1442,196.805,Empty,0.0,39,3,0,0
1648997886000,57093.9234033689,225392.3863206733,329.3472,197.1095,Empty,0.0,39,3,0,0
1648997888000,57110.0902153384,225387.6933261985,329.5908,197.8435,Empty,0.0,39,3,0,0
